channel, mean, rms, meanerr, rmserr, tv
 1864, 750.00, 5.00, 0., 0., 1
 1865, 750.00, 5.00, 0., 0., 1
 1866, 750.00, 5.00, 0., 0., 1
 1867, 750.00, 5.00, 0., 0., 1
 1868, 750.00, 5.00, 0., 0., 1
 1869, 750.00, 5.00, 0., 0., 1
 1870, 750.00, 5.00, 0., 0., 1
 1871, 750.00, 5.00, 0., 0., 1
 1872, 750.00, 5.00, 0., 0., 1
 1873, 750.00, 5.00, 0., 0., 1
 1874, 750.00, 5.00, 0., 0., 1
 1875, 750.00, 5.00, 0., 0., 1
 1876, 750.00, 5.00, 0., 0., 1
 1877, 750.00, 5.00, 0., 0., 1
 1878, 750.00, 5.00, 0., 0., 1
 1879, 750.00, 5.00, 0., 0., 1
 1880, 750.00, 5.00, 0., 0., 1
 1881, 750.00, 5.00, 0., 0., 1
 1882, 750.00, 5.00, 0., 0., 1
 1883, 750.00, 5.00, 0., 0., 1
 1884, 750.00, 5.00, 0., 0., 1
 1885, 750.00, 5.00, 0., 0., 1
 1886, 750.00, 5.00, 0., 0., 1
 1887, 750.00, 5.00, 0., 0., 1
 1888, 750.00, 5.00, 0., 0., 1
 1889, 750.00, 5.00, 0., 0., 1
 1890, 750.00, 5.00, 0., 0., 1
 1891, 750.00, 5.00, 0., 0., 1
 1892, 750.00, 5.00, 0., 0., 1
 1893, 750.00, 5.00, 0., 0., 1
 1894, 750.00, 5.00, 0., 0., 1
 1895, 750.00, 5.00, 0., 0., 1
 1896, 750.00, 5.00, 0., 0., 1
 1897, 750.00, 5.00, 0., 0., 1
 1898, 750.00, 5.00, 0., 0., 1
 1899, 750.00, 5.00, 0., 0., 1
 1900, 750.00, 5.00, 0., 0., 1
 1901, 750.00, 5.00, 0., 0., 1
 1902, 750.00, 5.00, 0., 0., 1
 1903, 750.00, 5.00, 0., 0., 1
 1904, 750.00, 5.00, 0., 0., 1
 1905, 750.00, 5.00, 0., 0., 1
 1906, 750.00, 5.00, 0., 0., 1
 1907, 750.00, 5.00, 0., 0., 1
 1908, 750.00, 5.00, 0., 0., 1
 1909, 750.00, 5.00, 0., 0., 1
 1910, 750.00, 5.00, 0., 0., 1
 1911, 750.00, 5.00, 0., 0., 1
 1912, 750.00, 5.00, 0., 0., 1
 1913, 750.00, 5.00, 0., 0., 1
 1914, 750.00, 5.00, 0., 0., 1
 1915, 750.00, 5.00, 0., 0., 1
 1916, 750.00, 5.00, 0., 0., 1
 1917, 750.00, 5.00, 0., 0., 1
 1918, 750.00, 5.00, 0., 0., 1
 1919, 750.00, 5.00, 0., 0., 1
 1920, 750.00, 5.00, 0., 0., 1
 1921, 750.00, 5.00, 0., 0., 1
 1922, 750.00, 5.00, 0., 0., 1
 1923, 750.00, 5.00, 0., 0., 1
 1924, 750.00, 5.00, 0., 0., 1
 1925, 750.00, 5.00, 0., 0., 1
 1926, 750.00, 5.00, 0., 0., 1
 1927, 750.00, 5.00, 0., 0., 1
 1928, 750.00, 5.00, 0., 0., 1
 1929, 750.00, 5.00, 0., 0., 1
 1930, 750.00, 5.00, 0., 0., 1
 1931, 750.00, 5.00, 0., 0., 1
 1932, 750.00, 5.00, 0., 0., 1
 1933, 750.00, 5.00, 0., 0., 1
 1934, 750.00, 5.00, 0., 0., 1
 1935, 750.00, 5.00, 0., 0., 1
 1936, 750.00, 5.00, 0., 0., 1
 1937, 750.00, 5.00, 0., 0., 1
 1938, 750.00, 5.00, 0., 0., 1
 1939, 750.00, 5.00, 0., 0., 1
 1940, 750.00, 5.00, 0., 0., 1
 1941, 750.00, 5.00, 0., 0., 1
 1942, 750.00, 5.00, 0., 0., 1
 1943, 750.00, 5.00, 0., 0., 1
 1944, 750.00, 5.00, 0., 0., 1
 1945, 750.00, 5.00, 0., 0., 1
 1946, 750.00, 5.00, 0., 0., 1
 1947, 750.00, 5.00, 0., 0., 1
 1948, 750.00, 5.00, 0., 0., 1
 1949, 750.00, 5.00, 0., 0., 1
 1950, 750.00, 5.00, 0., 0., 1
 1951, 750.00, 5.00, 0., 0., 1
 1952, 750.00, 5.00, 0., 0., 1
 1953, 750.00, 5.00, 0., 0., 1
 1954, 750.00, 5.00, 0., 0., 1
 1955, 750.00, 5.00, 0., 0., 1
 1956, 750.00, 5.00, 0., 0., 1
 1957, 750.00, 5.00, 0., 0., 1
 1958, 750.00, 5.00, 0., 0., 1
 1959, 750.00, 5.00, 0., 0., 1
 1960, 750.00, 5.00, 0., 0., 1
 1961, 750.00, 5.00, 0., 0., 1
 1962, 750.00, 5.00, 0., 0., 1
 1963, 750.00, 5.00, 0., 0., 1
 1964, 750.00, 5.00, 0., 0., 1
 1965, 750.00, 5.00, 0., 0., 1
 1966, 750.00, 5.00, 0., 0., 1
 1967, 750.00, 5.00, 0., 0., 1
 1968, 750.00, 5.00, 0., 0., 1
 1969, 750.00, 5.00, 0., 0., 1
 1970, 750.00, 5.00, 0., 0., 1
 1971, 750.00, 5.00, 0., 0., 1
 1972, 750.00, 5.00, 0., 0., 1
 1973, 750.00, 5.00, 0., 0., 1
 1974, 750.00, 5.00, 0., 0., 1
 1975, 750.00, 5.00, 0., 0., 1
 1976, 750.00, 5.00, 0., 0., 1
 1977, 750.00, 5.00, 0., 0., 1
 1978, 750.00, 5.00, 0., 0., 1
 1979, 750.00, 5.00, 0., 0., 1
 1980, 750.00, 5.00, 0., 0., 1
 1981, 750.00, 5.00, 0., 0., 1
 1982, 750.00, 5.00, 0., 0., 1
 1983, 750.00, 5.00, 0., 0., 1
 1984, 750.00, 5.00, 0., 0., 1
 1985, 750.00, 5.00, 0., 0., 1
 1986, 750.00, 5.00, 0., 0., 1
 1987, 750.00, 5.00, 0., 0., 1
 1988, 750.00, 5.00, 0., 0., 1
 1989, 750.00, 5.00, 0., 0., 1
 1990, 750.00, 5.00, 0., 0., 1
 1991, 750.00, 5.00, 0., 0., 1
 1992, 750.00, 5.00, 0., 0., 1
 1993, 750.00, 5.00, 0., 0., 1
 1994, 750.00, 5.00, 0., 0., 1
 1995, 750.00, 5.00, 0., 0., 1
 1996, 750.00, 5.00, 0., 0., 1
 1997, 750.00, 5.00, 0., 0., 1
 1998, 750.00, 5.00, 0., 0., 1
 1999, 750.00, 5.00, 0., 0., 1
 2000, 750.00, 5.00, 0., 0., 1
 2001, 750.00, 5.00, 0., 0., 1
 2002, 750.00, 5.00, 0., 0., 1
 2003, 750.00, 5.00, 0., 0., 1
 2004, 750.00, 5.00, 0., 0., 1
 2005, 750.00, 5.00, 0., 0., 1
 2006, 750.00, 5.00, 0., 0., 1
 2007, 750.00, 5.00, 0., 0., 1
 2008, 750.00, 5.00, 0., 0., 1
 2009, 750.00, 5.00, 0., 0., 1
 2010, 750.00, 5.00, 0., 0., 1
 2011, 750.00, 5.00, 0., 0., 1
 2012, 750.00, 5.00, 0., 0., 1
 2013, 750.00, 5.00, 0., 0., 1
 2014, 750.00, 5.00, 0., 0., 1
 2015, 750.00, 5.00, 0., 0., 1
 2016, 750.00, 5.00, 0., 0., 1
 2017, 750.00, 5.00, 0., 0., 1
 2018, 750.00, 5.00, 0., 0., 1
 2019, 750.00, 5.00, 0., 0., 1
 2020, 750.00, 5.00, 0., 0., 1
 2021, 750.00, 5.00, 0., 0., 1
 2022, 750.00, 5.00, 0., 0., 1
 2023, 750.00, 5.00, 0., 0., 1
 2024, 750.00, 5.00, 0., 0., 1
 2025, 750.00, 5.00, 0., 0., 1
 2026, 750.00, 5.00, 0., 0., 1
 2027, 750.00, 5.00, 0., 0., 1
 2028, 750.00, 5.00, 0., 0., 1
 2029, 750.00, 5.00, 0., 0., 1
 2030, 750.00, 5.00, 0., 0., 1
 2031, 750.00, 5.00, 0., 0., 1
 2032, 750.00, 5.00, 0., 0., 1
 2033, 750.00, 5.00, 0., 0., 1
 2034, 750.00, 5.00, 0., 0., 1
 2035, 750.00, 5.00, 0., 0., 1
 2036, 750.00, 5.00, 0., 0., 1
 2037, 750.00, 5.00, 0., 0., 1
 2038, 750.00, 5.00, 0., 0., 1
 2039, 750.00, 5.00, 0., 0., 1
 2040, 750.00, 5.00, 0., 0., 1
 2041, 750.00, 5.00, 0., 0., 1
 2042, 750.00, 5.00, 0., 0., 1
 2043, 750.00, 5.00, 0., 0., 1
 2044, 750.00, 5.00, 0., 0., 1
 2045, 750.00, 5.00, 0., 0., 1
 2046, 750.00, 5.00, 0., 0., 1
 2047, 750.00, 5.00, 0., 0., 1
